review_id,review_text,sentiment_label,sentiment_score,identified_themes,bank,date
585,ዋው,negative,-0.6970564723014832,['Other'],Commercial Bank of Ethiopia,2025-03-07
586,It is good for many aspect. If I can get transactions report with time duration(periodically),positive,0.9993143081665039,['Transaction Performance'],Commercial Bank of Ethiopia,2025-03-07
587,its so excellent app,positive,0.9998623132705688,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-07
588,Due to connection problem,negative,-0.9959508180618286,['Other'],Commercial Bank of Ethiopia,2025-03-07
589,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-03-06
590,Best performing app,positive,0.9995966553688049,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-06
591,I love it,positive,0.9998799562454224,['Other'],Commercial Bank of Ethiopia,2025-03-06
592,Best banck in Ethiopia,positive,0.9990218877792358,['Other'],Commercial Bank of Ethiopia,2025-03-06
593,Best app,positive,0.999686598777771,['Other'],Commercial Bank of Ethiopia,2025-03-06
594,Two step verification update is fake (meaningless). Why because the app gives you an option of to use pin while requesting two step verification step. 🔐 This updated app is not differ than the previous one in case of security & safegaurding users.👹👹💀💀 The other features of the app are best and easy to use it.⭐️⭐️⭐️⭐️⭐️,negative,-0.8035405278205872,"['User Interface & Experience', 'Feature Requests']",Commercial Bank of Ethiopia,2025-03-05
595,Its good,positive,0.9998385906219482,['Other'],Commercial Bank of Ethiopia,2025-03-05
596,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-03-05
597,Tashoo damisee,negative,-0.9614086747169495,['Other'],Commercial Bank of Ethiopia,2025-03-05
598,Why don't install,negative,-0.9989054203033447,['Other'],Commercial Bank of Ethiopia,2025-03-05
599,good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-03-05
600,Ok,positive,0.9997851252555847,['Other'],Commercial Bank of Ethiopia,2025-03-04
601,I'm glad to use it.,positive,0.9996554851531982,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-04
602,Very good thank you,positive,0.9998544454574585,['Customer Support'],Commercial Bank of Ethiopia,2025-03-04
603,it's not working good,negative,-0.9997789263725281,['Other'],Commercial Bank of Ethiopia,2025-03-04
604,I love it,positive,0.9998799562454224,['Other'],Commercial Bank of Ethiopia,2025-03-03
605,Best service,positive,0.999809205532074,['Customer Support'],Commercial Bank of Ethiopia,2025-03-03
606,Best best,positive,0.9998223185539246,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-03
607,👍,negative,-0.6970564723014832,['Other'],Commercial Bank of Ethiopia,2025-03-03
608,I have been a customer of the Commercial Bank of Ethiopia for many years,positive,0.8422420620918274,['Customer Support'],Commercial Bank of Ethiopia,2025-03-03
609,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-03-03
610,"We need this app to work properly, and it looks like an outdated",negative,-0.9998142123222351,['Other'],Commercial Bank of Ethiopia,2025-03-03
611,NICE APP,positive,0.9998061060905457,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-03
612,አሊሳራኝ ም,negative,-0.7850591540336609,['Other'],Commercial Bank of Ethiopia,2025-03-03
613,The app crashes too many times. It's a buggy app,negative,-0.9997268319129944,['Other'],Commercial Bank of Ethiopia,2025-03-02
614,Best App,positive,0.999686598777771,['Other'],Commercial Bank of Ethiopia,2025-03-02
615,good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-03-02
616,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-03-02
617,Thankz,positive,0.9998202919960022,['Customer Support'],Commercial Bank of Ethiopia,2025-03-01
618,Verry good it is easy to use anything,positive,0.9995847344398499,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-01
619,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-03-01
620,Nice,positive,0.9998552799224854,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-01
621,Its gopd,positive,0.7383987903594971,['Other'],Commercial Bank of Ethiopia,2025-03-01
622,system problem,negative,-0.9995689988136292,['Other'],Commercial Bank of Ethiopia,2025-03-01
623,So slow with Internet,negative,-0.9990552067756653,['Transaction Performance'],Commercial Bank of Ethiopia,2025-03-01
624,I phone app is not working,negative,-0.9997590184211731,['Other'],Commercial Bank of Ethiopia,2025-03-01
625,Sometimes it dosent work,negative,-0.7836253046989441,['Other'],Commercial Bank of Ethiopia,2025-03-01
626,very good,positive,0.9998520612716675,['Other'],Commercial Bank of Ethiopia,2025-03-01
627,It's very useful Apps,positive,0.999657392501831,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-03-01
628,It is better app,positive,0.9772394895553589,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-28
629,Good work very important,positive,0.9998600482940674,['Other'],Commercial Bank of Ethiopia,2025-02-28
630,It is exlent app it is helful,positive,0.76986163854599,['Other'],Commercial Bank of Ethiopia,2025-02-28
631,Nice,positive,0.9998552799224854,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-28
632,Best app I like,positive,0.9996886253356934,['Other'],Commercial Bank of Ethiopia,2025-02-28
633,Best,positive,0.9997941851615906,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-28
634,No work,negative,-0.999386191368103,['Other'],Commercial Bank of Ethiopia,2025-02-28
635,It don't work,negative,-0.9997726082801819,['Other'],Commercial Bank of Ethiopia,2025-02-28
636,Bad security 🔓,negative,-0.9994636178016663,['Other'],Commercial Bank of Ethiopia,2025-02-28
637,"It's a shame,it can't performe well,you guys can't even fix a bug, It's getting unusable, shame shame shame 😡",negative,-0.9996347427368164,['Other'],Commercial Bank of Ethiopia,2025-02-28
638,Easy to Use and Effecent System.,negative,-0.9448724389076233,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-28
639,Great,positive,0.9998630285263062,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-27
640,የሞባይል ባንኪንጋችሁ ግብይትን ቀለል ያደርጋል,negative,-0.8832130432128906,['Other'],Commercial Bank of Ethiopia,2025-02-27
641,It is good but i can not install the app why? And the other one is it is better to show the earliest transactions for instanse before 30 days ago,negative,-0.9948434829711914,"['Transaction Performance', 'User Interface & Experience']",Commercial Bank of Ethiopia,2025-02-27
642,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-02-27
643,Sometimes it does not.work,negative,-0.9903799295425415,['Other'],Commercial Bank of Ethiopia,2025-02-27
644,"I have been using the App since it is first released and it has been nice, but the latest Update are very worse the app crashes frequently and drains battery highly.",negative,-0.9996823072433472,"['User Interface & Experience', 'Feature Requests']",Commercial Bank of Ethiopia,2025-02-27
645,Commercial bank and it's mobile banking is very good,positive,0.9998273253440857,['Other'],Commercial Bank of Ethiopia,2025-02-27
646,Good very good,positive,0.9998477697372437,['Other'],Commercial Bank of Ethiopia,2025-02-27
647,Friendly mobile banking application,positive,0.9987659454345703,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-27
648,Vary good,positive,0.9998520612716675,['Other'],Commercial Bank of Ethiopia,2025-02-27
649,I love it,positive,0.9998799562454224,['Other'],Commercial Bank of Ethiopia,2025-02-26
650,1 star because I have to visit my bank for new installation of the app and reactivation takes about 45 to 60 minutes with there long queue and system failures. Learn from telebire app and give options to customers to apt out of this ridiculous security feature. Second why is there no customization in the settings for displaying which account I want displayed in the first section rather that slide to my main account every time. You are making us pay a monthly subscription. Bare minimum is not it,negative,-0.9993307590484619,"['Account Access Issues', 'Customer Support', 'Feature Requests']",Commercial Bank of Ethiopia,2025-02-26
651,Nice,positive,0.9998552799224854,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-26
652,Recently it is not working please check it,negative,-0.9990835189819336,['Other'],Commercial Bank of Ethiopia,2025-02-26
653,Amazing,positive,0.999875545501709,['Other'],Commercial Bank of Ethiopia,2025-02-26
654,This app😎,positive,0.8105980157852173,['Other'],Commercial Bank of Ethiopia,2025-02-26
655,It is a user friendly excellent app.,positive,0.9998384714126587,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-25
656,Simple and efficient,positive,0.9998663663864136,['Other'],Commercial Bank of Ethiopia,2025-02-25
657,Goooood,neutral,-0.5865467190742493,['Other'],Commercial Bank of Ethiopia,2025-02-25
658,It is Better to use and Save time. I truly appreciate the Bank System.,positive,0.999414324760437,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-25
659,Good Work,positive,0.9998413324356079,['Other'],Commercial Bank of Ethiopia,2025-02-25
660,Simple and secure app,positive,0.9991549253463745,['Other'],Commercial Bank of Ethiopia,2025-02-25
661,Crashing frequently every time I try to log in.. it's so annoying,negative,-0.9994563460350037,['Other'],Commercial Bank of Ethiopia,2025-02-25
662,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-02-25
663,FIX THE BUG! so frustrating,negative,-0.9993608593940735,['Other'],Commercial Bank of Ethiopia,2025-02-25
664,"The app is full of bugs here and there, perhaps it's from the backend side idk. For instance the transaction history you see on top is one made a couple of months ago and you have to refresh until you reach the top. it's just so bizarre. And you can't even search for a transaction you made. Someone with a lot of transactions will find it annoying. Even simple things like localising dates to Amharic dates are now correctly implemented.",negative,-0.9962574243545532,['Transaction Performance'],Commercial Bank of Ethiopia,2025-02-24
665,Good experience,positive,0.9998599290847778,['Other'],Commercial Bank of Ethiopia,2025-02-24
666,My device install up updated all data access all function but can't support transaction i. e first login password works but can't conformation last transaction password,negative,-0.997616171836853,"['Account Access Issues', 'Transaction Performance', 'Customer Support', 'Feature Requests']",Commercial Bank of Ethiopia,2025-02-24
667,Constantly crashing after new update,negative,-0.9982088804244995,['Feature Requests'],Commercial Bank of Ethiopia,2025-02-24
668,Ani Addunyaa Eebbisaa Tolasaa ti. Magaalaa Mandii keessaa dukkaana qorichaa dhuunfaan qaba. Appilikeeshiniin kun hojii koo kana naaf saffisiisuu keessatti qooda ol’aanaa qaba. Akka ‘mobile banking’ ‘busy’ waan hin ta’u. Namoonni hundumtuu Appii kana akka fayyadaman cimseen gorsa. Galatoomaa!💪🙏❤️,negative,-0.9952143430709839,['Feature Requests'],Commercial Bank of Ethiopia,2025-02-23
669,"Great UX, simple to use yet has all necessary features.",positive,0.9980582594871521,"['User Interface & Experience', 'Feature Requests']",Commercial Bank of Ethiopia,2025-02-23
670,Wow,positive,0.999592125415802,['Other'],Commercial Bank of Ethiopia,2025-02-23
671,Nice 👍 this is app,positive,0.9995307922363281,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-23
672,"Why can't we use this app with Developer Mode turned on, when other big international banks apps allow it?",negative,-0.9983769655227661,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-22
673,It is Good application,positive,0.9998681545257568,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-22
674,Guys after the last update it's crushing a lot like alot look in to it,positive,0.9512684941291809,['Feature Requests'],Commercial Bank of Ethiopia,2025-02-22
675,The best app,positive,0.9998469352722168,['Other'],Commercial Bank of Ethiopia,2025-02-22
676,This is agood app,negative,-0.9740092754364014,['Other'],Commercial Bank of Ethiopia,2025-02-22
677,It have a bug it keeps shut down when I open the app. Without any notification. Please fix the bug.,negative,-0.9995484948158264,['Other'],Commercial Bank of Ethiopia,2025-02-22
678,Very best and fast money transferring app,positive,0.9991329312324524,['Transaction Performance'],Commercial Bank of Ethiopia,2025-02-22
679,Why is it so hard to use this app why don't you make it simple like other apps sometimes it doesn't function right,negative,-0.9993847608566284,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-02-22
680,Sweet,positive,0.9998382329940796,['Other'],Commercial Bank of Ethiopia,2025-02-22
681,Very best app,positive,0.9998177886009216,['Other'],Commercial Bank of Ethiopia,2025-02-21
